urn:ogc:def:parameter:x-istsos:1.0:time:iso8601,urn:ogc:def:parameter:x-istsos:1.0:river:water:discharge:ave,qualityIndex
2008-08-01T00:00:00+01:00,0.360830,210
2008-08-02T00:00:00+01:00,0.346094,210
2008-08-03T00:00:00+01:00,0.349209,210
2008-08-04T00:00:00+01:00,0.304883,210
2008-08-05T00:00:00+01:00,0.284513,210
2008-08-06T00:00:00+01:00,0.263722,210
2008-08-07T00:00:00+01:00,0.420867,210
2008-08-08T00:00:00+01:00,0.388394,210
2008-08-09T00:00:00+01:00,0.336987,210
2008-08-10T00:00:00+01:00,0.302781,210
2008-08-11T00:00:00+01:00,0.284891,210
2008-08-12T00:00:00+01:00,0.275449,210
2008-08-13T00:00:00+01:00,0.362830,210
2008-08-14T00:00:00+01:00,0.413744,210
2008-08-15T00:00:00+01:00,0.580997,210
2008-08-16T00:00:00+01:00,1.677168,210
2008-08-17T00:00:00+01:00,1.076025,210
2008-08-18T00:00:00+01:00,0.742083,210
2008-08-19T00:00:00+01:00,0.600489,210
2008-08-20T00:00:00+01:00,0.533239,210
2008-08-21T00:00:00+01:00,0.539222,210
2008-08-22T00:00:00+01:00,0.476844,210
2008-08-23T00:00:00+01:00,0.446399,210
2008-08-24T00:00:00+01:00,0.413633,210
2008-08-25T00:00:00+01:00,0.374933,210
2008-08-26T00:00:00+01:00,0.356088,210
2008-08-27T00:00:00+01:00,0.343773,210
2008-08-28T00:00:00+01:00,0.340169,210
2008-08-29T00:00:00+01:00,0.324360,210
2008-08-30T00:00:00+01:00,0.310223,210
2008-08-31T00:00:00+01:00,0.295518,210
2008-09-01T00:00:00+01:00,0.283215,210
2008-09-02T00:00:00+01:00,0.296247,210
2008-09-03T00:00:00+01:00,0.273366,210
2008-09-04T00:00:00+01:00,0.914930,210
2008-09-05T00:00:00+01:00,1.863590,210
2008-09-06T00:00:00+01:00,6.503072,210
2008-09-07T00:00:00+01:00,3.271634,210
2008-09-08T00:00:00+01:00,2.622652,210
2008-09-09T00:00:00+01:00,2.185763,210
2008-09-10T00:00:00+01:00,1.712568,210
2008-09-11T00:00:00+01:00,1.475377,210
2008-09-12T00:00:00+01:00,1.258423,210
2008-09-13T00:00:00+01:00,1.121549,210
2008-09-14T00:00:00+01:00,2.079662,210
2008-09-15T00:00:00+01:00,1.973315,210
2008-09-16T00:00:00+01:00,1.575769,210
2008-09-17T00:00:00+01:00,1.342765,210
2008-09-18T00:00:00+01:00,1.188094,210
2008-09-19T00:00:00+01:00,1.070147,210
2008-09-20T00:00:00+01:00,0.969307,210
2008-09-21T00:00:00+01:00,0.844223,210
2008-09-22T00:00:00+01:00,0.748684,210
2008-09-23T00:00:00+01:00,0.658563,210
2008-09-24T00:00:00+01:00,0.668395,210
2008-09-25T00:00:00+01:00,0.576515,210
2008-09-26T00:00:00+01:00,0.525911,210
2008-09-27T00:00:00+01:00,0.485620,210
2008-09-28T00:00:00+01:00,0.458679,210
2008-09-29T00:00:00+01:00,0.432956,210
2008-09-30T00:00:00+01:00,0.405496,210
2008-10-01T00:00:00+01:00,0.381746,210
2008-10-02T00:00:00+01:00,0.356283,210
2008-10-03T00:00:00+01:00,0.345915,210
2008-10-04T00:00:00+01:00,0.379950,210
2008-10-05T00:00:00+01:00,0.327734,210
2008-10-06T00:00:00+01:00,0.297588,210
2008-10-07T00:00:00+01:00,0.276986,210
2008-10-08T00:00:00+01:00,0.262349,210
2008-10-09T00:00:00+01:00,0.255723,210
2008-10-10T00:00:00+01:00,0.266472,210
2008-10-11T00:00:00+01:00,0.273806,210
2008-10-12T00:00:00+01:00,0.266188,210
2008-10-13T00:00:00+01:00,0.253678,210
2008-10-14T00:00:00+01:00,0.243588,210
2008-10-15T00:00:00+01:00,0.239026,210
2008-10-16T00:00:00+01:00,0.231444,210
2008-10-17T00:00:00+01:00,0.228190,210
2008-10-18T00:00:00+01:00,0.222755,210
2008-10-19T00:00:00+01:00,0.222919,210
2008-10-20T00:00:00+01:00,0.221446,210
2008-10-21T00:00:00+01:00,0.212684,210
2008-10-22T00:00:00+01:00,0.207209,210
2008-10-23T00:00:00+01:00,0.205208,210
2008-10-24T00:00:00+01:00,0.238837,210
2008-10-25T00:00:00+01:00,0.209603,210
2008-10-26T00:00:00+01:00,0.199218,210
2008-10-27T00:00:00+01:00,0.191853,210
2008-10-28T00:00:00+01:00,0.190715,210
2008-10-29T00:00:00+01:00,0.622685,210
2008-10-30T00:00:00+01:00,3.891319,210
2008-10-31T00:00:00+01:00,3.608765,210
2008-11-01T00:00:00+01:00,2.847798,210
2008-11-02T00:00:00+01:00,2.803898,210
2008-11-03T00:00:00+01:00,2.432339,210
2008-11-04T00:00:00+01:00,2.796445,210
2008-11-05T00:00:00+01:00,3.317945,210
2008-11-06T00:00:00+01:00,6.896760,210
2008-11-07T00:00:00+01:00,4.849694,210
2008-11-08T00:00:00+01:00,3.279432,210
2008-11-09T00:00:00+01:00,2.488692,210
2008-11-10T00:00:00+01:00,2.044878,210
2008-11-11T00:00:00+01:00,1.765378,210
2008-11-12T00:00:00+01:00,1.548780,210
2008-11-13T00:00:00+01:00,1.602597,210
2008-11-14T00:00:00+01:00,1.746763,210
2008-11-15T00:00:00+01:00,1.451619,210
2008-11-16T00:00:00+01:00,1.308218,210
2008-11-17T00:00:00+01:00,1.215935,210
2008-11-18T00:00:00+01:00,1.134179,210
2008-11-19T00:00:00+01:00,1.169980,210
2008-11-20T00:00:00+01:00,1.125926,210
2008-11-21T00:00:00+01:00,1.046251,210
2008-11-22T00:00:00+01:00,0.986099,210
2008-11-23T00:00:00+01:00,0.921353,210
2008-11-24T00:00:00+01:00,0.831940,210
2008-11-25T00:00:00+01:00,0.794269,210
2008-11-26T00:00:00+01:00,0.735369,210
2008-11-27T00:00:00+01:00,0.675092,210
2008-11-28T00:00:00+01:00,0.632768,210
2008-11-29T00:00:00+01:00,0.644987,210
2008-11-30T00:00:00+01:00,0.651228,210
2008-12-01T00:00:00+01:00,0.647859,210
2008-12-02T00:00:00+01:00,0.687397,210
2008-12-03T00:00:00+01:00,0.628174,210
2008-12-04T00:00:00+01:00,0.563801,210
2008-12-05T00:00:00+01:00,0.545261,210
2008-12-06T00:00:00+01:00,0.544297,210
2008-12-07T00:00:00+01:00,0.520030,210
2008-12-08T00:00:00+01:00,0.497645,210
2008-12-09T00:00:00+01:00,0.478678,210
2008-12-10T00:00:00+01:00,0.468497,210
2008-12-11T00:00:00+01:00,0.498975,210
2008-12-12T00:00:00+01:00,0.535391,210
2008-12-13T00:00:00+01:00,0.527365,210
2008-12-14T00:00:00+01:00,0.580530,210
2008-12-15T00:00:00+01:00,0.549828,210
2008-12-16T00:00:00+01:00,0.672504,210
2008-12-17T00:00:00+01:00,0.795501,210
2008-12-18T00:00:00+01:00,0.956696,210
2008-12-19T00:00:00+01:00,0.733351,210
2008-12-20T00:00:00+01:00,0.665208,210
2008-12-21T00:00:00+01:00,0.656656,210
2008-12-22T00:00:00+01:00,1.187156,210
2008-12-23T00:00:00+01:00,1.202677,210
2008-12-24T00:00:00+01:00,1.247584,210
2008-12-25T00:00:00+01:00,1.242453,210
2008-12-26T00:00:00+01:00,1.040191,210
2008-12-27T00:00:00+01:00,0.904078,210
2008-12-28T00:00:00+01:00,0.771762,210
2008-12-29T00:00:00+01:00,0.692831,210
2008-12-30T00:00:00+01:00,0.648094,210
2008-12-31T00:00:00+01:00,0.609378,210
2009-01-01T00:00:00+01:00,0.575951,210
2009-01-02T00:00:00+01:00,0.547290,210
2009-01-03T00:00:00+01:00,0.513610,210
2009-01-04T00:00:00+01:00,0.488539,210
2009-01-05T00:00:00+01:00,0.460669,210
2009-01-06T00:00:00+01:00,0.440369,210
2009-01-07T00:00:00+01:00,0.437864,210
2009-01-08T00:00:00+01:00,0.423244,210
2009-01-09T00:00:00+01:00,0.412906,210
2009-01-10T00:00:00+01:00,0.407392,210
2009-01-11T00:00:00+01:00,0.401018,210
2009-01-12T00:00:00+01:00,0.391520,210
2009-01-13T00:00:00+01:00,0.382145,210
2009-01-14T00:00:00+01:00,0.375968,210
2009-01-15T00:00:00+01:00,0.374983,210
2009-01-16T00:00:00+01:00,0.369789,210
2009-01-17T00:00:00+01:00,0.360444,210
2009-01-18T00:00:00+01:00,0.352910,210
2009-01-19T00:00:00+01:00,0.353552,210
2009-01-20T00:00:00+01:00,0.347194,210
2009-01-21T00:00:00+01:00,0.391566,210
2009-01-22T00:00:00+01:00,0.515825,210
2009-01-23T00:00:00+01:00,0.425408,210
2009-01-24T00:00:00+01:00,0.400602,210
2009-01-25T00:00:00+01:00,0.382777,210
2009-01-26T00:00:00+01:00,0.365628,210
2009-01-27T00:00:00+01:00,0.357438,210
2009-01-28T00:00:00+01:00,0.350344,210
2009-01-29T00:00:00+01:00,0.337749,210
2009-01-30T00:00:00+01:00,0.327985,210
2009-01-31T00:00:00+01:00,0.319383,210
2009-02-01T00:00:00+01:00,0.316408,210
2009-02-02T00:00:00+01:00,0.313328,210
2009-02-03T00:00:00+01:00,0.331966,210
2009-02-04T00:00:00+01:00,0.355365,210
2009-02-05T00:00:00+01:00,0.334926,210
2009-02-06T00:00:00+01:00,0.380851,210
2009-02-07T00:00:00+01:00,0.596624,210
2009-02-08T00:00:00+01:00,0.870985,210
2009-02-09T00:00:00+01:00,0.795959,210
2009-02-10T00:00:00+01:00,0.599598,210
2009-02-11T00:00:00+01:00,0.548317,210
2009-02-12T00:00:00+01:00,0.496191,210
2009-02-13T00:00:00+01:00,0.453944,210
2009-02-14T00:00:00+01:00,0.418453,210
2009-02-15T00:00:00+01:00,0.391463,210
2009-02-16T00:00:00+01:00,0.370910,210
2009-02-17T00:00:00+01:00,0.356156,210
2009-02-18T00:00:00+01:00,0.358004,210
2009-02-19T00:00:00+01:00,0.345843,210
2009-02-20T00:00:00+01:00,0.326639,210
2009-02-21T00:00:00+01:00,0.320482,210
2009-02-22T00:00:00+01:00,0.326154,210
2009-02-23T00:00:00+01:00,0.341446,210
2009-02-24T00:00:00+01:00,0.359603,210
2009-02-25T00:00:00+01:00,0.370813,210
2009-02-26T00:00:00+01:00,0.374900,210
2009-02-27T00:00:00+01:00,0.379960,210
2009-02-28T00:00:00+01:00,0.416877,210
2009-03-01T00:00:00+01:00,0.483795,210
2009-03-02T00:00:00+01:00,0.584210,210
2009-03-03T00:00:00+01:00,0.658603,210
2009-03-04T00:00:00+01:00,0.718758,210
2009-03-05T00:00:00+01:00,0.855601,210
2009-03-06T00:00:00+01:00,1.016748,210
2009-03-07T00:00:00+01:00,0.806092,210
2009-03-08T00:00:00+01:00,0.680511,210
2009-03-09T00:00:00+01:00,0.631430,210
2009-03-10T00:00:00+01:00,0.612503,210
2009-03-11T00:00:00+01:00,0.571159,210
2009-03-12T00:00:00+01:00,0.541510,210
2009-03-13T00:00:00+01:00,0.522603,210
2009-03-14T00:00:00+01:00,0.574306,210
2009-03-15T00:00:00+01:00,0.666892,210
2009-03-16T00:00:00+01:00,0.782831,210
2009-03-17T00:00:00+01:00,0.881124,210
2009-03-18T00:00:00+01:00,0.937901,210
2009-03-19T00:00:00+01:00,1.034803,210
2009-03-20T00:00:00+01:00,1.043349,210
2009-03-21T00:00:00+01:00,0.974448,210
2009-03-22T00:00:00+01:00,0.871877,210
2009-03-23T00:00:00+01:00,0.811047,210
2009-03-24T00:00:00+01:00,0.814433,210
2009-03-25T00:00:00+01:00,0.832284,210
2009-03-26T00:00:00+01:00,0.779708,210
2009-03-27T00:00:00+01:00,0.746766,210
2009-03-28T00:00:00+01:00,0.743219,210
2009-03-29T00:00:00+01:00,1.962902,210
2009-03-30T00:00:00+01:00,2.192030,210
2009-03-31T00:00:00+01:00,1.761680,210
2009-04-01T00:00:00+01:00,1.624449,210
2009-04-02T00:00:00+01:00,1.856240,210
2009-04-03T00:00:00+01:00,2.057315,210
2009-04-04T00:00:00+01:00,2.247310,210
2009-04-05T00:00:00+01:00,2.117174,210
2009-04-06T00:00:00+01:00,2.068615,210
2009-04-07T00:00:00+01:00,2.032017,210
2009-04-08T00:00:00+01:00,2.001894,210
2009-04-09T00:00:00+01:00,1.929251,210
2009-04-10T00:00:00+01:00,1.868256,210
2009-04-11T00:00:00+01:00,1.861256,210
2009-04-12T00:00:00+01:00,1.827614,210
2009-04-13T00:00:00+01:00,1.809445,210
2009-04-14T00:00:00+01:00,1.790223,210
2009-04-15T00:00:00+01:00,1.811551,210
2009-04-16T00:00:00+01:00,1.875837,210
2009-04-17T00:00:00+01:00,2.376882,210
2009-04-18T00:00:00+01:00,2.331819,210
2009-04-19T00:00:00+01:00,2.010403,210
2009-04-20T00:00:00+01:00,1.808538,210
2009-04-21T00:00:00+01:00,1.701617,210
2009-04-22T00:00:00+01:00,1.703514,210
2009-04-23T00:00:00+01:00,1.822052,210
2009-04-24T00:00:00+01:00,1.899483,210
2009-04-25T00:00:00+01:00,1.905361,210
2009-04-26T00:00:00+01:00,1.765199,210
2009-04-27T00:00:00+01:00,1.761266,210
2009-04-28T00:00:00+01:00,3.968771,210
2009-04-29T00:00:00+01:00,6.656547,210
2009-04-30T00:00:00+01:00,5.469949,210
2009-05-01T00:00:00+01:00,3.652735,210
2009-05-02T00:00:00+01:00,2.793556,210
2009-05-03T00:00:00+01:00,2.451690,210
2009-05-04T00:00:00+01:00,2.340817,210
2009-05-05T00:00:00+01:00,2.242701,210
2009-05-06T00:00:00+01:00,2.084001,210
2009-05-07T00:00:00+01:00,1.914783,210
2009-05-08T00:00:00+01:00,1.887976,210
2009-05-09T00:00:00+01:00,1.904433,210
2009-05-10T00:00:00+01:00,1.915101,210
2009-05-11T00:00:00+01:00,1.978213,210
2009-05-12T00:00:00+01:00,1.877402,210
2009-05-13T00:00:00+01:00,1.797210,210
2009-05-14T00:00:00+01:00,1.773931,210
2009-05-15T00:00:00+01:00,1.716595,210
2009-05-16T00:00:00+01:00,1.774768,210
2009-05-17T00:00:00+01:00,1.799931,210
2009-05-18T00:00:00+01:00,1.651598,210
2009-05-19T00:00:00+01:00,2.323628,210
2009-05-20T00:00:00+01:00,2.159033,210
2009-05-21T00:00:00+01:00,1.903611,210
2009-05-22T00:00:00+01:00,1.833349,210
2009-05-23T00:00:00+01:00,1.784317,210
2009-05-24T00:00:00+01:00,1.744670,210
2009-05-25T00:00:00+01:00,1.700733,210
2009-05-26T00:00:00+01:00,1.656542,210
2009-05-27T00:00:00+01:00,1.595449,210
2009-05-28T00:00:00+01:00,1.464264,210
2009-05-29T00:00:00+01:00,1.295601,210
2009-05-30T00:00:00+01:00,1.184276,210
2009-05-31T00:00:00+01:00,1.079219,210
2009-06-01T00:00:00+01:00,0.991965,210
2009-06-02T00:00:00+01:00,0.898298,210
2009-06-03T00:00:00+01:00,0.830391,210
2009-06-04T00:00:00+01:00,0.810644,210
2009-06-05T00:00:00+01:00,0.790059,210
2009-06-06T00:00:00+01:00,1.113189,210
2009-06-07T00:00:00+01:00,1.938590,210
2009-06-08T00:00:00+01:00,1.724144,210
2009-06-09T00:00:00+01:00,2.000360,210
2009-06-10T00:00:00+01:00,1.887593,210
2009-06-11T00:00:00+01:00,2.244587,210
2009-06-12T00:00:00+01:00,1.818771,210
2009-06-13T00:00:00+01:00,1.570925,210
2009-06-14T00:00:00+01:00,1.378681,210
2009-06-15T00:00:00+01:00,1.248778,210
2009-06-16T00:00:00+01:00,1.156834,210
2009-06-17T00:00:00+01:00,1.049266,210
2009-06-18T00:00:00+01:00,0.947538,210
2009-06-19T00:00:00+01:00,0.850347,210
2009-06-20T00:00:00+01:00,0.796644,210
2009-06-21T00:00:00+01:00,0.720493,210
2009-06-22T00:00:00+01:00,0.641651,210
2009-06-23T00:00:00+01:00,0.573572,210
2009-06-24T00:00:00+01:00,0.526427,210
2009-06-25T00:00:00+01:00,0.487514,210
2009-06-26T00:00:00+01:00,0.469024,210
2009-06-27T00:00:00+01:00,0.458762,210
2009-06-28T00:00:00+01:00,0.420342,210
2009-06-29T00:00:00+01:00,0.397735,210
2009-06-30T00:00:00+01:00,0.373388,210
2009-07-01T00:00:00+01:00,0.354072,210
2009-07-02T00:00:00+01:00,0.338072,210
2009-07-03T00:00:00+01:00,0.325533,210
2009-07-04T00:00:00+01:00,0.297613,210
2009-07-05T00:00:00+01:00,0.276532,210
2009-07-06T00:00:00+01:00,0.329543,210
2009-07-07T00:00:00+01:00,0.407213,210
2009-07-08T00:00:00+01:00,0.363803,210
2009-07-09T00:00:00+01:00,0.299621,210
2009-07-10T00:00:00+01:00,0.257717,210
2009-07-11T00:00:00+01:00,0.237618,210
2009-07-12T00:00:00+01:00,0.219915,210
2009-07-13T00:00:00+01:00,0.211265,210
2009-07-14T00:00:00+01:00,0.197147,210
2009-07-15T00:00:00+01:00,0.192194,210
2009-07-16T00:00:00+01:00,0.403702,210
2009-07-17T00:00:00+01:00,0.245490,210
2009-07-18T00:00:00+01:00,1.584802,210
2009-07-19T00:00:00+01:00,3.914864,210
2009-07-20T00:00:00+01:00,1.752546,210
2009-07-21T00:00:00+01:00,1.343075,210
2009-07-22T00:00:00+01:00,1.148520,210
2009-07-23T00:00:00+01:00,1.004210,210
2009-07-24T00:00:00+01:00,0.880063,210
2009-07-25T00:00:00+01:00,0.812800,210
2009-07-26T00:00:00+01:00,0.722890,210
2009-07-27T00:00:00+01:00,0.630881,210
2009-07-28T00:00:00+01:00,0.579987,210
2009-07-29T00:00:00+01:00,0.735576,210
2009-07-30T00:00:00+01:00,0.563501,210
2009-07-31T00:00:00+01:00,0.511526,210
2009-08-01T00:00:00+01:00,1.766528,210
2009-08-02T00:00:00+01:00,1.292892,210
2009-08-03T00:00:00+01:00,2.529144,210
2009-08-04T00:00:00+01:00,4.403554,210
2009-08-05T00:00:00+01:00,3.079913,210
2009-08-06T00:00:00+01:00,2.207199,210
2009-08-07T00:00:00+01:00,1.767054,210
2009-08-08T00:00:00+01:00,2.003190,210
2009-08-09T00:00:00+01:00,2.479303,210
2009-08-10T00:00:00+01:00,1.886658,210
2009-08-11T00:00:00+01:00,1.770280,210
2009-08-12T00:00:00+01:00,1.511669,210
2009-08-13T00:00:00+01:00,1.338771,210
2009-08-14T00:00:00+01:00,1.191910,210
2009-08-15T00:00:00+01:00,1.073480,210
2009-08-16T00:00:00+01:00,1.365467,210
2009-08-17T00:00:00+01:00,1.077034,210
2009-08-18T00:00:00+01:00,0.935183,210
2009-08-19T00:00:00+01:00,0.828561,210
2009-08-20T00:00:00+01:00,0.743063,210
2009-08-21T00:00:00+01:00,0.682863,210
2009-08-22T00:00:00+01:00,0.629337,210
2009-08-23T00:00:00+01:00,0.576360,210
2009-08-24T00:00:00+01:00,0.531826,210
2009-08-25T00:00:00+01:00,0.503240,210
2009-08-26T00:00:00+01:00,0.474875,210
2009-08-27T00:00:00+01:00,0.956904,210
2009-08-28T00:00:00+01:00,0.569563,210
2009-08-29T00:00:00+01:00,0.496180,210
2009-08-30T00:00:00+01:00,0.448953,210
2009-08-31T00:00:00+01:00,0.412081,210
2009-09-01T00:00:00+01:00,0.393143,210
2009-09-02T00:00:00+01:00,0.373763,210
2009-09-03T00:00:00+01:00,0.364501,210
2009-09-04T00:00:00+01:00,0.972340,210
2009-09-05T00:00:00+01:00,1.009358,210
2009-09-06T00:00:00+01:00,0.673930,210
2009-09-07T00:00:00+01:00,0.561187,210
2009-09-08T00:00:00+01:00,0.510175,210
2009-09-09T00:00:00+01:00,0.472169,210
2009-09-10T00:00:00+01:00,0.441503,210
2009-09-11T00:00:00+01:00,0.414569,210
2009-09-12T00:00:00+01:00,0.404162,210
2009-09-13T00:00:00+01:00,0.408903,210
2009-09-14T00:00:00+01:00,0.365490,210
2009-09-15T00:00:00+01:00,0.356019,210
2009-09-16T00:00:00+01:00,0.519103,210
2009-09-17T00:00:00+01:00,0.957253,210
2009-09-18T00:00:00+01:00,0.955033,210
2009-09-19T00:00:00+01:00,0.724833,210
2009-09-20T00:00:00+01:00,0.752549,210
2009-09-21T00:00:00+01:00,0.698219,210
2009-09-22T00:00:00+01:00,0.623617,210
2009-09-23T00:00:00+01:00,0.560683,210
2009-09-24T00:00:00+01:00,0.516106,210
2009-09-25T00:00:00+01:00,0.489624,210
2009-09-26T00:00:00+01:00,0.529303,210
2009-09-27T00:00:00+01:00,0.515965,210
2009-09-28T00:00:00+01:00,0.455333,210
2009-09-29T00:00:00+01:00,0.422088,210
2009-09-30T00:00:00+01:00,0.395801,210
2009-10-01T00:00:00+01:00,0.368931,210
2009-10-02T00:00:00+01:00,0.355586,210
2009-10-03T00:00:00+01:00,0.331648,210
2009-10-04T00:00:00+01:00,0.311355,210
2009-10-05T00:00:00+01:00,0.299225,210
2009-10-06T00:00:00+01:00,0.286113,210
2009-10-07T00:00:00+01:00,0.276540,210
2009-10-08T00:00:00+01:00,0.266785,210
2009-10-09T00:00:00+01:00,0.259105,210
2009-10-10T00:00:00+01:00,1.094433,210
2009-10-11T00:00:00+01:00,0.813014,210
2009-10-12T00:00:00+01:00,0.542093,210
2009-10-13T00:00:00+01:00,0.462317,210
2009-10-14T00:00:00+01:00,0.419215,210
2009-10-15T00:00:00+01:00,0.390755,210
2009-10-16T00:00:00+01:00,0.368251,210
2009-10-17T00:00:00+01:00,0.353273,210
2009-10-18T00:00:00+01:00,0.337377,210
2009-10-19T00:00:00+01:00,0.317848,210
2009-10-20T00:00:00+01:00,0.303150,210
2009-10-21T00:00:00+01:00,0.296491,210
2009-10-22T00:00:00+01:00,0.311247,210
2009-10-23T00:00:00+01:00,1.053347,210
2009-10-24T00:00:00+01:00,0.652130,210
2009-10-25T00:00:00+01:00,0.534380,210
2009-10-26T00:00:00+01:00,0.484808,210
2009-10-27T00:00:00+01:00,0.453286,210
2009-10-28T00:00:00+01:00,0.425199,210
2009-10-29T00:00:00+01:00,0.405849,210
2009-10-30T00:00:00+01:00,0.388934,210
2009-10-31T00:00:00+01:00,0.372000,210
2009-11-01T00:00:00+01:00,0.359422,210
2009-11-02T00:00:00+01:00,0.346802,210
2009-11-03T00:00:00+01:00,0.672067,210
2009-11-04T00:00:00+01:00,0.574206,210
2009-11-05T00:00:00+01:00,0.454517,210
2009-11-06T00:00:00+01:00,0.413263,210
2009-11-07T00:00:00+01:00,0.391629,210
2009-11-08T00:00:00+01:00,0.378000,210
2009-11-09T00:00:00+01:00,0.558564,210
2009-11-10T00:00:00+01:00,0.451951,210
2009-11-11T00:00:00+01:00,0.408496,210
2009-11-12T00:00:00+01:00,0.381226,210
2009-11-13T00:00:00+01:00,0.363501,210
2009-11-14T00:00:00+01:00,0.353882,210
2009-11-15T00:00:00+01:00,0.378177,210
2009-11-16T00:00:00+01:00,0.387665,210
2009-11-17T00:00:00+01:00,0.396224,210
2009-11-18T00:00:00+01:00,0.393832,210
2009-11-19T00:00:00+01:00,0.386142,210
2009-11-20T00:00:00+01:00,0.373281,210
2009-11-21T00:00:00+01:00,0.362374,210
2009-11-22T00:00:00+01:00,0.354811,210
2009-11-23T00:00:00+01:00,0.345967,210
2009-11-24T00:00:00+01:00,0.336486,210
2009-11-25T00:00:00+01:00,0.324142,210
2009-11-26T00:00:00+01:00,0.312683,210
2009-11-27T00:00:00+01:00,0.305164,210
2009-11-28T00:00:00+01:00,0.299731,210
2009-11-29T00:00:00+01:00,0.285290,210
2009-11-30T00:00:00+01:00,0.429065,210
2009-12-01T00:00:00+01:00,3.417858,210
2009-12-02T00:00:00+01:00,2.472984,210
2009-12-03T00:00:00+01:00,1.634927,210
2009-12-04T00:00:00+01:00,1.342115,210
2009-12-05T00:00:00+01:00,1.212508,210
2009-12-06T00:00:00+01:00,1.032020,210
2009-12-07T00:00:00+01:00,0.918621,210
2009-12-08T00:00:00+01:00,0.907812,210
2009-12-09T00:00:00+01:00,0.992467,210
2009-12-10T00:00:00+01:00,0.838435,210
2009-12-11T00:00:00+01:00,0.759752,210
2009-12-12T00:00:00+01:00,0.710098,210
2009-12-13T00:00:00+01:00,0.653574,210
2009-12-14T00:00:00+01:00,0.621584,210
2009-12-15T00:00:00+01:00,0.566518,210
2009-12-16T00:00:00+01:00,0.518542,210
2009-12-17T00:00:00+01:00,0.476377,210
2009-12-18T00:00:00+01:00,0.450927,210
2009-12-19T00:00:00+01:00,0.462168,210
2009-12-20T00:00:00+01:00,0.403585,210
2009-12-21T00:00:00+01:00,0.939903,210
2009-12-22T00:00:00+01:00,0.382265,210
2009-12-23T00:00:00+01:00,0.389280,210
2009-12-24T00:00:00+01:00,0.408603,210
2009-12-25T00:00:00+01:00,1.033531,210
2009-12-26T00:00:00+01:00,2.156062,210
2009-12-27T00:00:00+01:00,1.487075,210
2009-12-28T00:00:00+01:00,1.233075,210
2009-12-29T00:00:00+01:00,1.087951,210
2009-12-30T00:00:00+01:00,0.972172,210
2009-12-31T00:00:00+01:00,0.903190,210
2010-01-01T00:00:00+01:00,0.877301,210
2010-01-02T00:00:00+01:00,0.835661,210
2010-01-03T00:00:00+01:00,0.740854,210
2010-01-04T00:00:00+01:00,0.654249,210
2010-01-05T00:00:00+01:00,0.607307,210
2010-01-06T00:00:00+01:00,0.571213,210
2010-01-07T00:00:00+01:00,0.542250,210
2010-01-08T00:00:00+01:00,0.505238,210
2010-01-09T00:00:00+01:00,0.522324,210
2010-01-10T00:00:00+01:00,0.507239,210
2010-01-11T00:00:00+01:00,0.471341,210
2010-01-12T00:00:00+01:00,0.433981,210
2010-01-13T00:00:00+01:00,0.408581,210
2010-01-14T00:00:00+01:00,0.392067,210
2010-01-15T00:00:00+01:00,0.376045,210
2010-01-16T00:00:00+01:00,0.358067,210
2010-01-17T00:00:00+01:00,0.340544,210
2010-01-18T00:00:00+01:00,0.330640,210
2010-01-19T00:00:00+01:00,0.318607,210
2010-01-20T00:00:00+01:00,0.305422,210
2010-01-21T00:00:00+01:00,0.294738,210
2010-01-22T00:00:00+01:00,0.288902,210
2010-01-23T00:00:00+01:00,0.277477,210
2010-01-24T00:00:00+01:00,0.265138,210
2010-01-25T00:00:00+01:00,0.257303,210
2010-01-26T00:00:00+01:00,0.253686,210
2010-01-27T00:00:00+01:00,0.246107,210
2010-01-28T00:00:00+01:00,0.234359,210
2010-01-29T00:00:00+01:00,0.233190,210
2010-01-30T00:00:00+01:00,0.226053,210
2010-01-31T00:00:00+01:00,0.220405,210
2010-02-01T00:00:00+01:00,0.203363,210
2010-02-02T00:00:00+01:00,0.342414,210
2010-02-03T00:00:00+01:00,0.190314,210
2010-02-04T00:00:00+01:00,0.183983,210
2010-02-05T00:00:00+01:00,0.186099,210
2010-02-06T00:00:00+01:00,0.204016,210
2010-02-07T00:00:00+01:00,0.198649,210
2010-02-08T00:00:00+01:00,0.190813,210
2010-02-09T00:00:00+01:00,0.183249,210
2010-02-10T00:00:00+01:00,0.181022,210
2010-02-11T00:00:00+01:00,0.176563,210
2010-02-12T00:00:00+01:00,0.172613,210
2010-02-13T00:00:00+01:00,0.169442,210
2010-02-14T00:00:00+01:00,0.162269,210
2010-02-15T00:00:00+01:00,0.160896,210
2010-02-16T00:00:00+01:00,0.158871,210
2010-02-17T00:00:00+01:00,0.162292,210
2010-02-18T00:00:00+01:00,0.171518,210
2010-02-19T00:00:00+01:00,0.227772,210
2010-02-20T00:00:00+01:00,0.367397,210
2010-02-21T00:00:00+01:00,0.325163,210
2010-02-22T00:00:00+01:00,0.257267,210
2010-02-23T00:00:00+01:00,0.246685,210
2010-02-24T00:00:00+01:00,0.259723,210
2010-02-25T00:00:00+01:00,0.264972,210
2010-02-26T00:00:00+01:00,0.296208,210
2010-02-27T00:00:00+01:00,0.474703,210
2010-02-28T00:00:00+01:00,0.413203,210
2010-03-01T00:00:00+01:00,0.378462,210
2010-03-02T00:00:00+01:00,0.351451,210
2010-03-03T00:00:00+01:00,0.362033,210
