time,data,quality,obs_index,use
2018-05-05 14:10:00,20.08,400,,
2018-05-05 14:20:00,19.92,400,,
2018-05-05 14:30:00,19.6,400,,
2018-05-05 14:40:00,19.56,400,,
2018-05-05 14:50:00,19.51,400,,
2018-05-05 15:00:00,19.35,400,,
2018-05-05 15:10:00,19.22,400,,
2018-05-05 15:20:00,18.99,400,,
2018-05-05 15:30:00,18.81,400,,
2018-05-05 15:40:00,18.44,400,,
2018-05-05 15:50:00,18.11,400,,
2018-05-05 16:00:00,17.86,400,,
2018-05-05 16:10:00,17.55,400,,
2018-05-05 16:20:00,17.04,400,,
2018-05-05 16:30:00,16.64,400,,
2018-05-05 16:40:00,16.5,400,,
2018-05-05 16:50:00,16.42,400,,
2018-05-05 17:00:00,16.37,400,,
2018-05-05 17:10:00,16.4,400,,
2018-05-05 17:20:00,16.45,400,,
2018-05-05 17:30:00,16.47,400,,
2018-05-05 17:40:00,16.5,400,,
2018-05-05 17:50:00,16.55,400,,
2018-05-05 18:00:00,16.61,400,,
2018-05-05 18:10:00,16.52,400,,
2018-05-05 18:20:00,16.33,400,,
2018-05-05 18:30:00,16.36,400,,
2018-05-05 18:40:00,16.38,400,,
2018-05-05 18:50:00,16.39,400,,
2018-05-05 19:00:00,15.97,400,,
2018-05-05 19:10:00,15.81,400,,
2018-05-05 19:20:00,15.62,400,,
2018-05-05 19:30:00,15.45,400,,
2018-05-05 19:40:00,15.33,400,,
2018-05-05 19:50:00,15.26,400,,
2018-05-05 20:00:00,15.2,400,,
2018-05-05 20:10:00,15.28,400,,
2018-05-05 20:20:00,15.21,400,,
2018-05-05 20:30:00,14.98,400,,
2018-05-05 20:40:00,14.76,400,,
2018-05-05 20:50:00,14.69,400,,
2018-05-05 21:00:00,14.39,400,,
2018-05-05 21:10:00,14.53,400,,
2018-05-05 21:20:00,14.6,400,,
2018-05-05 21:30:00,14.85,400,,
2018-05-05 21:40:00,15.06,400,,
2018-05-05 21:50:00,14.71,400,,
2018-05-05 22:00:00,14.57,400,,
2018-05-05 22:10:00,14.7,400,,
2018-05-05 22:20:00,14.8,400,,
2018-05-05 22:30:00,14.89,400,,
2018-05-05 22:40:00,14.73,400,,
2018-05-05 22:50:00,14.64,400,,
2018-05-05 23:00:00,14.84,400,,
2018-05-05 23:10:00,14.66,400,,
2018-05-05 23:20:00,14.55,400,,
2018-05-05 23:30:00,14.49,400,,
2018-05-05 23:40:00,14.18,400,,
2018-05-05 23:50:00,14.18,400,,
2018-05-06 00:00:00,13.83,400,,
2018-05-06 00:10:00,13.98,400,,
2018-05-06 00:20:00,13.74,400,,
2018-05-06 00:30:00,13.78,400,,
2018-05-06 00:40:00,13.77,400,,
2018-05-06 00:50:00,13.62,400,,
2018-05-06 01:00:00,13.58,400,,
2018-05-06 01:10:00,13.41,400,,
2018-05-06 01:20:00,13.18,400,,
2018-05-06 01:30:00,13.25,400,,
2018-05-06 01:40:00,13.07,400,,
2018-05-06 01:50:00,13.15,400,,
2018-05-06 02:00:00,13.01,400,,
2018-05-06 02:10:00,13.05,400,,
2018-05-06 02:20:00,13.27,400,,
2018-05-06 02:30:00,13.67,400,,
2018-05-06 02:40:00,13.25,400,,
2018-05-06 02:50:00,13.41,400,,
2018-05-06 03:00:00,13.93,400,,
2018-05-06 03:10:00,13.94,400,,
2018-05-06 03:20:00,14.31,400,,
2018-05-06 03:30:00,14.8,400,,
2018-05-06 03:40:00,15.25,400,,
2018-05-06 03:50:00,16.02,400,,
2018-05-06 04:00:00,16.64,400,,
2018-05-06 04:10:00,17.14,400,,
2018-05-06 04:20:00,17.19,400,,
2018-05-06 04:30:00,17.67,400,,
2018-05-06 04:40:00,18.67,400,,
2018-05-06 04:50:00,20.12,400,,
2018-05-06 05:00:00,20.24,400,,
2018-05-06 05:10:00,21.84,400,,
2018-05-06 05:20:00,22.39,400,,
2018-05-06 05:30:00,21.14,400,,
2018-05-06 05:40:00,21.18,400,,
2018-05-06 05:50:00,21.63,400,,
2018-05-06 06:00:00,21.83,400,,
2018-05-06 06:10:00,22.76,400,,
2018-05-06 06:20:00,22.96,400,,
2018-05-06 06:30:00,23.84,400,,
2018-05-06 06:40:00,23.27,400,,
2018-05-06 06:50:00,23.53,400,,
2018-05-06 07:00:00,23.77,400,,
2018-05-06 07:10:00,23.79,400,,
2018-05-06 07:20:00,24.06,400,,
2018-05-06 07:30:00,24.14,400,,
2018-05-06 07:40:00,24.73,400,,
2018-05-06 07:50:00,24.95,400,,
2018-05-06 08:00:00,25.47,400,,
2018-05-06 08:10:00,25.28,400,,
2018-05-06 08:20:00,25.96,400,,
2018-05-06 08:30:00,26.31,400,,
2018-05-06 08:40:00,26.38,400,,
2018-05-06 08:50:00,26.82,400,,
2018-05-06 09:00:00,27.09,400,,
2018-05-06 09:10:00,27.26,400,,
2018-05-06 09:20:00,27.68,400,,
2018-05-06 09:30:00,27.27,400,,
2018-05-06 09:40:00,28.15,400,,
2018-05-06 09:50:00,27.51,400,,
2018-05-06 10:00:00,27.2,400,,
2018-05-06 10:10:00,27.35,400,,
2018-05-06 10:20:00,27.95,400,,
2018-05-06 10:30:00,27.81,400,,
2018-05-06 10:40:00,27.37,400,,
2018-05-06 10:50:00,27.81,400,,
2018-05-06 11:00:00,27.98,400,,
2018-05-06 11:10:00,28.18,400,,
2018-05-06 11:20:00,27.88,400,,
2018-05-06 11:30:00,27.6,400,,
2018-05-06 11:40:00,27.6,400,,
2018-05-06 11:50:00,27.57,400,,
2018-05-06 12:00:00,27.0,400,,
2018-05-06 12:10:00,26.68,400,,
2018-05-06 12:20:00,26.53,400,,
2018-05-06 12:30:00,26.38,400,,
2018-05-06 12:40:00,26.17,400,,
2018-05-06 12:50:00,26.16,400,,
2018-05-06 13:00:00,25.93,400,,
2018-05-06 13:10:00,25.67,400,,
2018-05-06 13:20:00,25.47,400,,
2018-05-06 13:30:00,25.31,400,,
2018-05-06 13:40:00,25.26,400,,
2018-05-06 13:50:00,25.24,400,,
2018-05-06 14:00:00,24.93,400,,
2018-05-06 14:10:00,24.84,400,,
2018-05-06 14:20:00,24.78,400,,
2018-05-06 14:30:00,24.64,400,,
2018-05-06 14:40:00,24.36,400,,
2018-05-06 14:50:00,23.12,400,,
2018-05-06 15:00:00,20.39,400,,
2018-05-06 15:10:00,18.13,400,,
2018-05-06 15:20:00,16.31,400,,
2018-05-06 15:30:00,15.78,400,,
2018-05-06 15:40:00,15.33,400,,
2018-05-06 15:50:00,15.12,400,,
2018-05-06 16:00:00,15.16,400,,
2018-05-06 16:10:00,15.21,400,,
2018-05-06 16:20:00,15.18,400,,
2018-05-06 16:30:00,15.35,400,,
2018-05-06 16:40:00,15.35,400,,
2018-05-06 16:50:00,15.23,400,,
2018-05-06 17:00:00,15.34,400,,
2018-05-06 17:10:00,15.37,400,,
2018-05-06 17:20:00,15.51,400,,
2018-05-06 17:30:00,15.55,400,,
2018-05-06 17:40:00,15.6,400,,
2018-05-06 17:50:00,15.64,400,,
2018-05-06 18:00:00,15.53,400,,
2018-05-06 18:10:00,15.64,400,,
2018-05-06 18:20:00,15.58,400,,
2018-05-06 18:30:00,15.55,400,,
2018-05-06 18:40:00,15.52,400,,
2018-05-06 18:50:00,15.5,400,,
2018-05-06 19:00:00,15.48,400,,
2018-05-06 19:10:00,15.38,400,,
2018-05-06 19:20:00,15.42,400,,
2018-05-06 19:30:00,15.3,400,,
2018-05-06 19:40:00,15.25,400,,
2018-05-06 19:50:00,15.29,400,,
2018-05-06 20:00:00,15.09,400,,
2018-05-06 20:10:00,15.09,400,,
2018-05-06 20:20:00,14.88,400,,
2018-05-06 20:30:00,14.88,400,,
2018-05-06 20:40:00,14.69,400,,
2018-05-06 20:50:00,14.56,400,,
2018-05-06 21:00:00,14.56,400,,
2018-05-06 21:10:00,14.56,400,,
2018-05-06 21:20:00,14.6,400,,
2018-05-06 21:30:00,14.57,400,,
2018-05-06 21:40:00,14.56,400,,
2018-05-06 21:50:00,14.56,400,,
2018-05-06 22:00:00,14.53,400,,
2018-05-06 22:10:00,14.56,400,,
2018-05-06 22:20:00,14.56,400,,
2018-05-06 22:30:00,14.48,400,,
2018-05-06 22:40:00,14.25,400,,
2018-05-06 22:50:00,14.2,400,,
2018-05-06 23:00:00,14.33,400,,
2018-05-06 23:10:00,14.33,400,,
2018-05-06 23:20:00,14.38,400,,
2018-05-06 23:30:00,14.42,400,,
2018-05-06 23:40:00,14.46,400,,
2018-05-06 23:50:00,14.22,400,,
2018-05-07 00:00:00,14.05,400,,
2018-05-07 00:10:00,14.02,400,,
2018-05-07 00:20:00,14.06,400,,
2018-05-07 00:30:00,14.08,400,,
2018-05-07 00:40:00,14.11,400,,
2018-05-07 00:50:00,14.15,400,,
2018-05-07 01:00:00,14.15,400,,
2018-05-07 01:10:00,14.28,400,,
2018-05-07 01:20:00,14.5,400,,
2018-05-07 01:30:00,14.51,400,,
2018-05-07 01:40:00,14.45,400,,
2018-05-07 01:50:00,14.41,400,,
2018-05-07 02:00:00,14.51,400,,
2018-05-07 02:10:00,14.56,400,,
2018-05-07 02:20:00,14.59,400,,
2018-05-07 02:30:00,14.65,400,,
2018-05-07 02:40:00,14.74,400,,
2018-05-07 02:50:00,14.94,400,,
2018-05-07 03:00:00,15.08,400,,
2018-05-07 03:10:00,15.3,400,,
2018-05-07 03:20:00,15.57,400,,
2018-05-07 03:30:00,15.97,400,,
2018-05-07 03:40:00,16.14,400,,
2018-05-07 03:50:00,16.35,400,,
2018-05-07 04:00:00,16.87,400,,
2018-05-07 04:10:00,17.25,400,,
2018-05-07 04:20:00,17.68,400,,
2018-05-07 04:30:00,17.89,400,,
2018-05-07 04:40:00,18.33,400,,
2018-05-07 04:50:00,18.76,400,,
2018-05-07 05:00:00,19.76,400,,
2018-05-07 05:10:00,20.76,400,,
2018-05-07 05:20:00,19.62,400,,
2018-05-07 05:30:00,20.22,400,,
2018-05-07 05:40:00,20.5,400,,
2018-05-07 05:50:00,21.49,400,,
2018-05-07 06:00:00,21.78,400,,
2018-05-07 06:10:00,22.27,400,,
2018-05-07 06:20:00,22.76,400,,
2018-05-07 06:30:00,22.34,400,,
2018-05-07 06:40:00,22.48,400,,
2018-05-07 06:50:00,22.54,400,,
2018-05-07 07:00:00,22.26,400,,
2018-05-07 07:10:00,22.46,400,,
2018-05-07 07:20:00,23.08,400,,
2018-05-07 07:30:00,23.46,400,,
2018-05-07 07:40:00,23.26,400,,
2018-05-07 07:50:00,23.4,400,,
2018-05-07 08:00:00,23.72,400,,
2018-05-07 08:10:00,23.81,400,,
2018-05-07 08:20:00,23.94,400,,
2018-05-07 08:30:00,24.21,400,,
2018-05-07 08:40:00,23.95,400,,
2018-05-07 08:50:00,23.71,400,,
2018-05-07 09:00:00,24.51,400,,
2018-05-07 09:10:00,24.56,400,,
2018-05-07 09:20:00,24.83,400,,
2018-05-07 09:30:00,25.14,400,,
2018-05-07 09:40:00,24.24,400,,
2018-05-07 09:50:00,24.9,400,,
2018-05-07 10:00:00,25.01,400,,
2018-05-07 10:10:00,24.49,400,,
2018-05-07 10:20:00,23.95,400,,
2018-05-07 10:30:00,24.75,400,,
2018-05-07 10:40:00,24.44,400,,
2018-05-07 10:50:00,24.84,400,,
2018-05-07 11:00:00,24.72,400,,
2018-05-07 11:10:00,24.72,400,,
2018-05-07 11:20:00,24.91,400,,
2018-05-07 11:30:00,24.89,400,,
2018-05-07 11:40:00,25.11,400,,
2018-05-07 11:50:00,24.09,400,,
2018-05-07 12:00:00,23.9,400,,
2018-05-07 12:10:00,23.2,400,,
2018-05-07 12:20:00,23.07,400,,
2018-05-07 12:30:00,23.17,400,,
2018-05-07 12:40:00,23.48,400,,
2018-05-07 12:50:00,23.59,400,,
2018-05-07 13:00:00,22.51,400,,
2018-05-07 13:10:00,19.45,400,,
2018-05-07 13:20:00,16.94,400,,
2018-05-07 13:30:00,14.64,400,,
2018-05-07 13:40:00,14.05,400,,
2018-05-07 13:50:00,14.15,400,,
2018-05-07 14:00:00,14.29,400,,
2018-05-07 14:10:00,14.4,400,,
2018-05-07 14:20:00,14.33,400,,
2018-05-07 14:30:00,14.42,400,,
2018-05-07 14:40:00,14.47,400,,
2018-05-07 14:50:00,14.49,400,,
2018-05-07 15:00:00,14.48,400,,
2018-05-07 15:10:00,14.48,400,,
2018-05-07 15:20:00,14.37,400,,
2018-05-07 15:30:00,14.21,400,,
2018-05-07 15:40:00,14.29,400,,
2018-05-07 15:50:00,14.31,400,,
2018-05-07 16:00:00,14.22,400,,
2018-05-07 16:10:00,14.27,400,,
2018-05-07 16:20:00,14.15,400,,
2018-05-07 16:30:00,14.18,400,,
2018-05-07 16:40:00,14.1,400,,
2018-05-07 16:50:00,13.98,400,,
2018-05-07 17:00:00,13.92,400,,
2018-05-07 17:10:00,13.87,400,,
2018-05-07 17:20:00,13.97,400,,
2018-05-07 17:30:00,13.83,400,,
2018-05-07 17:40:00,13.89,400,,
2018-05-07 17:50:00,13.73,400,,
2018-05-07 18:00:00,13.63,400,,
2018-05-07 18:10:00,13.62,400,,
2018-05-07 18:20:00,13.58,400,,
2018-05-07 18:30:00,13.62,400,,
2018-05-07 18:40:00,13.51,400,,
2018-05-07 18:50:00,13.47,400,,
2018-05-07 19:00:00,13.36,400,,
2018-05-07 19:10:00,13.26,400,,
2018-05-07 19:20:00,13.04,400,,
2018-05-07 19:30:00,12.87,400,,
2018-05-07 19:40:00,12.85,400,,
2018-05-07 19:50:00,12.65,400,,
2018-05-07 20:00:00,12.6,400,,
2018-05-07 20:10:00,12.55,400,,
2018-05-07 20:20:00,12.5,400,,
2018-05-07 20:30:00,12.52,400,,
2018-05-07 20:40:00,12.4,400,,
2018-05-07 20:50:00,12.36,400,,
2018-05-07 21:00:00,12.27,400,,
2018-05-07 21:10:00,12.18,400,,
2018-05-07 21:20:00,12.13,400,,
2018-05-07 21:30:00,12.16,400,,
2018-05-07 21:40:00,12.19,400,,
2018-05-07 21:50:00,12.25,400,,
2018-05-07 22:00:00,12.36,400,,
2018-05-07 22:10:00,12.32,400,,
2018-05-07 22:20:00,12.3,400,,
2018-05-07 22:30:00,12.3,400,,
2018-05-07 22:40:00,12.31,400,,
2018-05-07 22:50:00,12.34,400,,
2018-05-07 23:00:00,12.35,400,,
2018-05-07 23:10:00,12.18,400,,
2018-05-07 23:20:00,12.17,400,,
2018-05-07 23:30:00,12.14,400,,
2018-05-07 23:40:00,12.04,400,,
2018-05-07 23:50:00,11.98,400,,
2018-05-08 00:00:00,11.96,400,,
2018-05-08 00:10:00,12.0,400,,
2018-05-08 00:20:00,12.02,400,,
2018-05-08 00:30:00,11.98,400,,
2018-05-08 00:40:00,11.89,400,,
2018-05-08 00:50:00,11.95,400,,
2018-05-08 01:00:00,11.95,400,,
2018-05-08 01:10:00,12.1,400,,
2018-05-08 01:20:00,12.09,400,,
2018-05-08 01:30:00,12.24,400,,
2018-05-08 01:40:00,12.43,400,,
2018-05-08 01:50:00,12.54,400,,
2018-05-08 02:00:00,12.55,400,,
2018-05-08 02:10:00,12.6,400,,
2018-05-08 02:20:00,12.72,400,,
2018-05-08 02:30:00,13.1,400,,
2018-05-08 02:40:00,13.25,400,,
2018-05-08 02:50:00,13.37,400,,
2018-05-08 03:00:00,13.53,400,,
2018-05-08 03:10:00,13.76,400,,
2018-05-08 03:20:00,14.13,400,,
2018-05-08 03:30:00,14.43,400,,
2018-05-08 03:40:00,14.83,400,,
2018-05-08 03:50:00,15.16,400,,
2018-05-08 04:00:00,15.33,400,,
2018-05-08 04:10:00,15.59,400,,
2018-05-08 04:20:00,15.73,400,,
2018-05-08 04:30:00,15.95,400,,
2018-05-08 04:40:00,16.45,400,,
2018-05-08 04:50:00,17.4,400,,
2018-05-08 05:00:00,18.52,400,,
2018-05-08 05:10:00,18.7,400,,
2018-05-08 05:20:00,18.44,400,,
2018-05-08 05:30:00,18.58,400,,
2018-05-08 05:40:00,20.32,400,,
2018-05-08 05:50:00,21.19,400,,
2018-05-08 06:00:00,20.48,400,,
2018-05-08 06:10:00,20.1,400,,
2018-05-08 06:20:00,21.19,400,,
2018-05-08 06:30:00,21.0,400,,
2018-05-08 06:40:00,21.03,400,,
2018-05-08 06:50:00,20.39,400,,
2018-05-08 07:00:00,20.76,400,,
2018-05-08 07:10:00,21.5,400,,
2018-05-08 07:20:00,22.14,400,,
2018-05-08 07:30:00,21.76,400,,
2018-05-08 07:40:00,22.25,400,,
2018-05-08 07:50:00,23.12,400,,
2018-05-08 08:00:00,23.27,400,,
2018-05-08 08:10:00,23.42,400,,
2018-05-08 08:20:00,23.91,400,,
2018-05-08 08:30:00,24.1,400,,
2018-05-08 08:40:00,24.37,400,,
2018-05-08 08:50:00,24.56,400,,
2018-05-08 09:00:00,25.15,400,,
2018-05-08 09:10:00,25.87,400,,
2018-05-08 09:20:00,26.09,400,,
2018-05-08 09:30:00,26.39,400,,
2018-05-08 09:40:00,25.92,400,,
2018-05-08 09:50:00,25.23,400,,
2018-05-08 10:00:00,25.26,400,,
2018-05-08 10:10:00,25.14,400,,
2018-05-08 10:20:00,25.39,400,,
2018-05-08 10:30:00,25.82,400,,
2018-05-08 10:40:00,25.46,400,,
2018-05-08 10:50:00,25.48,400,,
2018-05-08 11:00:00,25.76,400,,
2018-05-08 11:10:00,25.84,400,,
2018-05-08 11:20:00,25.83,400,,
2018-05-08 11:30:00,25.7,400,,
2018-05-08 11:40:00,25.41,400,,
2018-05-08 11:50:00,25.48,400,,
2018-05-08 12:00:00,24.87,400,,
2018-05-08 12:10:00,24.56,400,,
2018-05-08 12:20:00,24.5,400,,
2018-05-08 12:30:00,24.06,400,,
2018-05-08 12:40:00,24.23,400,,
2018-05-08 12:50:00,24.38,400,,
2018-05-08 13:00:00,24.38,400,,
2018-05-08 13:10:00,24.25,400,,
2018-05-08 13:20:00,24.15,400,,
2018-05-08 13:30:00,23.47,400,,
2018-05-08 13:40:00,22.59,400,,
2018-05-08 13:50:00,22.72,400,,
2018-05-08 14:00:00,22.54,400,,
2018-05-08 14:10:00,22.29,400,,
2018-05-08 14:20:00,22.01,400,,
2018-05-08 14:30:00,21.67,400,,
2018-05-08 14:40:00,21.19,400,,
2018-05-08 14:50:00,19.13,400,,
2018-05-08 15:00:00,15.66,400,,
2018-05-08 15:10:00,15.49,400,,
2018-05-08 15:20:00,15.7,400,,
2018-05-08 15:30:00,16.06,400,,
2018-05-08 15:40:00,16.05,400,,
2018-05-08 15:50:00,16.17,400,,
2018-05-08 16:00:00,15.95,400,,
2018-05-08 16:10:00,15.9,400,,
2018-05-08 16:20:00,16.0,400,,
2018-05-08 16:30:00,16.07,400,,
2018-05-08 16:40:00,16.06,400,,
2018-05-08 16:50:00,16.17,400,,
2018-05-08 17:00:00,15.89,400,,
2018-05-08 17:10:00,14.59,400,,
2018-05-08 17:20:00,14.52,400,,
2018-05-08 17:30:00,14.35,400,,
2018-05-08 17:40:00,14.52,400,,
2018-05-08 17:50:00,14.44,400,,
2018-05-08 18:00:00,14.42,400,,
2018-05-08 18:10:00,14.23,400,,
2018-05-08 18:20:00,14.29,400,,
2018-05-08 18:30:00,14.12,400,,
2018-05-08 18:40:00,14.01,400,,
2018-05-08 18:50:00,14.08,400,,
2018-05-08 19:00:00,14.0,400,,
2018-05-08 19:10:00,14.03,400,,
2018-05-08 19:20:00,14.0,400,,
2018-05-08 19:30:00,13.95,400,,
2018-05-08 19:40:00,13.98,400,,
2018-05-08 19:50:00,14.01,400,,
2018-05-08 20:00:00,13.97,400,,
2018-05-08 20:10:00,14.04,400,,
2018-05-08 20:20:00,14.07,400,,
2018-05-08 20:30:00,14.06,400,,
2018-05-08 20:40:00,14.06,400,,
2018-05-08 20:50:00,14.03,400,,
2018-05-08 21:00:00,14.12,400,,
2018-05-08 21:10:00,14.11,400,,
2018-05-08 21:20:00,14.0,400,,
2018-05-08 21:30:00,13.95,400,,
2018-05-08 21:40:00,14.0,400,,
2018-05-08 21:50:00,13.95,400,,
2018-05-08 22:00:00,13.93,400,,
2018-05-08 22:10:00,13.94,400,,
2018-05-08 22:20:00,13.97,400,,
2018-05-08 22:30:00,13.99,400,,
2018-05-08 22:40:00,13.96,400,,
2018-05-08 22:50:00,13.92,400,,
2018-05-08 23:00:00,13.9,400,,
2018-05-08 23:10:00,13.86,400,,
2018-05-08 23:20:00,13.81,400,,
2018-05-08 23:30:00,13.77,400,,
2018-05-08 23:40:00,13.74,400,,
2018-05-08 23:50:00,13.53,400,,
2018-05-09 00:00:00,13.43,400,,
2018-05-09 00:10:00,13.37,400,,
2018-05-09 00:20:00,13.27,400,,
2018-05-09 00:30:00,13.12,400,,
2018-05-09 00:40:00,13.15,400,,
2018-05-09 00:50:00,13.13,400,,
2018-05-09 01:00:00,13.09,400,,
2018-05-09 01:10:00,13.08,400,,
2018-05-09 01:20:00,12.95,400,,
2018-05-09 01:30:00,12.95,400,,
2018-05-09 01:40:00,12.94,400,,
2018-05-09 01:50:00,13.0,400,,
2018-05-09 02:00:00,13.07,400,,
2018-05-09 02:10:00,13.14,400,,
2018-05-09 02:20:00,13.26,400,,
2018-05-09 02:30:00,13.27,400,,
2018-05-09 02:40:00,13.23,400,,
2018-05-09 02:50:00,13.32,400,,
2018-05-09 03:00:00,13.51,400,,
2018-05-09 03:10:00,13.81,400,,
2018-05-09 03:20:00,13.93,400,,
2018-05-09 03:30:00,14.14,400,,
2018-05-09 03:40:00,14.36,400,,
2018-05-09 03:50:00,14.57,400,,
2018-05-09 04:00:00,14.74,400,,
2018-05-09 04:10:00,15.11,400,,
2018-05-09 04:20:00,15.15,400,,
2018-05-09 04:30:00,15.51,400,,
2018-05-09 04:40:00,16.57,400,,
2018-05-09 04:50:00,17.52,400,,
2018-05-09 05:00:00,17.88,400,,
2018-05-09 05:10:00,16.8,400,,
2018-05-09 05:20:00,16.14,400,,
2018-05-09 05:30:00,16.55,400,,
2018-05-09 05:40:00,18.62,400,,
2018-05-09 05:50:00,18.23,400,,
2018-05-09 06:00:00,18.28,400,,
2018-05-09 06:10:00,18.93,400,,
2018-05-09 06:20:00,19.79,400,,
2018-05-09 06:30:00,20.23,400,,
2018-05-09 06:40:00,20.1,400,,
2018-05-09 06:50:00,20.66,400,,
2018-05-09 07:00:00,20.33,400,,
2018-05-09 07:10:00,20.12,400,,
2018-05-09 07:20:00,20.52,400,,
2018-05-09 07:30:00,21.5,400,,
2018-05-09 07:40:00,21.09,400,,
2018-05-09 07:50:00,21.18,400,,
2018-05-09 08:00:00,20.6,400,,
2018-05-09 08:10:00,21.46,400,,
2018-05-09 08:20:00,21.82,400,,
2018-05-09 08:30:00,21.99,400,,
2018-05-09 08:40:00,22.06,400,,
2018-05-09 08:50:00,22.48,400,,
2018-05-09 09:00:00,22.95,400,,
2018-05-09 09:10:00,21.97,400,,
2018-05-09 09:20:00,22.49,400,,
2018-05-09 09:30:00,23.65,400,,
2018-05-09 09:40:00,22.8,400,,
2018-05-09 09:50:00,22.32,400,,
2018-05-09 10:00:00,22.18,400,,
2018-05-09 10:10:00,21.95,400,,
2018-05-09 10:20:00,23.03,400,,
2018-05-09 10:30:00,21.7,400,,
2018-05-09 10:40:00,21.2,400,,
2018-05-09 10:50:00,20.76,400,,
2018-05-09 11:00:00,19.82,400,,
2018-05-09 11:10:00,18.95,400,,
2018-05-09 11:20:00,17.94,400,,
2018-05-09 11:30:00,16.61,400,,
2018-05-09 11:40:00,15.9,400,,
2018-05-09 11:50:00,15.4,400,,
2018-05-09 12:00:00,15.56,400,,
2018-05-09 12:10:00,15.29,400,,
2018-05-09 12:20:00,15.17,400,,
2018-05-09 12:30:00,15.27,400,,
2018-05-09 12:40:00,15.23,400,,
2018-05-09 12:50:00,15.17,400,,
2018-05-09 13:00:00,15.06,400,,
2018-05-09 13:10:00,14.87,400,,
2018-05-09 13:20:00,14.99,400,,
2018-05-09 13:30:00,14.76,400,,
2018-05-09 13:40:00,14.29,400,,
2018-05-09 13:50:00,14.33,400,,
2018-05-09 14:00:00,14.54,400,,
2018-05-09 14:10:00,14.5,400,,
2018-05-09 14:20:00,14.47,400,,
2018-05-09 14:30:00,14.5,400,,
2018-05-09 14:40:00,14.37,400,,
2018-05-09 14:50:00,14.53,400,,
2018-05-09 15:00:00,14.38,400,,
2018-05-09 15:10:00,14.31,400,,
2018-05-09 15:20:00,14.49,400,,
2018-05-09 15:30:00,14.49,400,,
2018-05-09 15:40:00,14.41,400,,
2018-05-09 15:50:00,14.14,400,,
2018-05-09 16:00:00,14.3,400,,
2018-05-09 16:10:00,14.55,400,,
2018-05-09 16:20:00,14.67,400,,
2018-05-09 16:30:00,14.58,400,,
2018-05-09 16:40:00,14.38,400,,
2018-05-09 16:50:00,14.38,400,,
2018-05-09 17:00:00,14.17,400,,
2018-05-09 17:10:00,14.0,400,,
2018-05-09 17:20:00,13.83,400,,
2018-05-09 17:30:00,13.45,400,,
2018-05-09 17:40:00,13.85,400,,
2018-05-09 17:50:00,13.64,400,,
2018-05-09 18:00:00,13.35,400,,
2018-05-09 18:10:00,13.29,400,,
2018-05-09 18:20:00,13.19,400,,
2018-05-09 18:30:00,13.2,400,,
2018-05-09 18:40:00,13.18,400,,
2018-05-09 18:50:00,13.12,400,,
2018-05-09 19:00:00,13.0,400,,
2018-05-09 19:10:00,13.04,400,,
2018-05-09 19:20:00,13.09,400,,
2018-05-09 19:30:00,13.03,400,,
2018-05-09 19:40:00,12.99,400,,
2018-05-09 19:50:00,12.92,400,,
2018-05-09 20:00:00,12.83,400,,
2018-05-09 20:10:00,12.82,400,,
2018-05-09 20:20:00,12.92,400,,
2018-05-09 20:30:00,12.76,400,,
2018-05-09 20:40:00,12.56,400,,
2018-05-09 20:50:00,12.33,400,,
2018-05-09 21:00:00,12.36,400,,
2018-05-09 21:10:00,12.44,400,,
2018-05-09 21:20:00,12.26,400,,
2018-05-09 21:30:00,12.37,400,,
2018-05-09 21:40:00,12.48,400,,
2018-05-09 21:50:00,12.38,400,,
2018-05-09 22:00:00,12.43,400,,
2018-05-09 22:10:00,12.48,400,,
2018-05-09 22:20:00,12.45,400,,
2018-05-09 22:30:00,12.53,400,,
2018-05-09 22:40:00,12.55,400,,
2018-05-09 22:50:00,12.56,400,,
2018-05-09 23:00:00,12.37,400,,
2018-05-09 23:10:00,12.31,400,,
2018-05-09 23:20:00,12.39,400,,
2018-05-09 23:30:00,12.35,400,,
2018-05-09 23:40:00,12.29,400,,
2018-05-09 23:50:00,12.15,400,,
2018-05-10 00:00:00,11.98,400,,
2018-05-10 00:10:00,11.9,400,,
2018-05-10 00:20:00,11.75,400,,
2018-05-10 00:30:00,11.69,400,,
2018-05-10 00:40:00,11.6,400,,
2018-05-10 00:50:00,11.4,400,,
2018-05-10 01:00:00,11.18,400,,
2018-05-10 01:10:00,11.1,400,,
2018-05-10 01:20:00,11.13,400,,
2018-05-10 01:30:00,11.11,400,,
2018-05-10 01:40:00,10.93,400,,
2018-05-10 01:50:00,11.08,400,,
2018-05-10 02:00:00,11.36,400,,
2018-05-10 02:10:00,11.45,400,,
2018-05-10 02:20:00,11.59,400,,
2018-05-10 02:30:00,11.79,400,,
2018-05-10 02:40:00,11.76,400,,
2018-05-10 02:50:00,11.81,400,,
2018-05-10 03:00:00,11.97,400,,
2018-05-10 03:10:00,12.3,400,,
2018-05-10 03:20:00,13.01,400,,
2018-05-10 03:30:00,13.54,400,,
2018-05-10 03:40:00,13.78,400,,
2018-05-10 03:50:00,13.93,400,,
2018-05-10 04:00:00,14.35,400,,
2018-05-10 04:10:00,14.83,400,,
2018-05-10 04:20:00,14.72,400,,
2018-05-10 04:30:00,14.93,400,,
2018-05-10 04:40:00,14.61,400,,
2018-05-10 04:50:00,16.28,400,,
2018-05-10 05:00:00,17.17,400,,
